cidade,h,data_alvo,real,previsto
campinas,2,2022-07-31,209.0,218.0
campinas,2,2022-08-07,218.0,205.8
campinas,2,2022-08-14,217.0,168.9
campinas,2,2022-08-21,248.0,172.7
campinas,2,2022-08-28,250.0,191.3
campinas,2,2022-09-04,249.0,231.6
campinas,2,2022-09-11,258.0,245.3
campinas,2,2022-09-18,212.0,261.4
campinas,2,2022-09-25,184.0,256.6
campinas,2,2022-10-02,197.0,234.2
campinas,2,2022-10-09,197.0,196.7
campinas,2,2022-10-16,186.0,192.8
campinas,2,2022-10-23,207.0,198.5
campinas,2,2022-10-30,147.0,177.4
campinas,2,2022-11-06,153.0,212.0
campinas,2,2022-11-13,175.0,174.3
campinas,2,2022-11-20,141.0,156.2
campinas,2,2022-11-27,108.0,176.8
campinas,2,2022-12-04,83.0,148.5
campinas,2,2022-12-11,26.0,126.3
campinas,2,2022-12-18,7.0,74.7
campinas,2,2022-12-25,58.0,17.1
campinas,2,2023-01-01,169.0,11.1
campinas,2,2023-01-08,167.0,55.0
campinas,2,2023-01-15,216.0,192.7
campinas,2,2023-01-22,253.0,238.9
campinas,2,2023-01-29,320.0,294.9
campinas,2,2023-02-05,373.0,376.7
campinas,2,2023-02-12,503.0,353.9
campinas,2,2023-02-19,553.0,451.6
campinas,2,2023-02-26,756.0,631.4
campinas,2,2023-03-05,862.0,712.6
campinas,2,2023-03-12,1027.0,1010.6
campinas,2,2023-03-19,1029.0,1038.6
campinas,2,2023-03-26,960.0,1019.5
campinas,2,2023-04-02,856.0,1044.6
campinas,2,2023-04-09,1138.0,893.2
campinas,2,2023-04-16,906.0,710.2
campinas,2,2023-04-23,901.0,897.5
campinas,2,2023-04-30,998.0,687.9
campinas,2,2023-05-07,897.0,602.4
campinas,2,2023-05-14,772.0,563.5
campinas,2,2023-05-21,619.0,475.5
campinas,2,2023-05-28,452.0,398.5
campinas,2,2023-06-04,379.0,309.4
campinas,2,2023-06-11,381.0,244.9
campinas,2,2023-06-18,282.0,224.3
campinas,2,2023-06-25,213.0,233.6
campinas,2,2023-07-02,149.0,173.5
campinas,2,2023-07-09,205.0,138.8
campinas,2,2023-07-16,191.0,98.4
campinas,2,2023-07-23,201.0,125.0
campinas,2,2023-07-30,204.0,131.9
campinas,2,2023-08-06,192.0,165.6
campinas,2,2023-08-13,220.0,170.6
campinas,2,2023-08-20,222.0,168.9
campinas,2,2023-08-27,206.0,189.7
campinas,2,2023-09-03,181.0,209.5
campinas,2,2023-09-10,243.0,219.3
campinas,2,2023-09-17,252.0,217.5
campinas,2,2023-09-24,210.0,216.0
campinas,2,2023-10-01,242.0,220.6
campinas,2,2023-10-08,191.0,201.6
campinas,2,2023-10-15,254.0,216.1
campinas,2,2023-10-22,212.0,196.5
campinas,2,2023-10-29,178.0,221.4
campinas,2,2023-11-05,221.0,209.5
campinas,2,2023-11-12,178.0,194.6
campinas,2,2023-11-19,269.0,201.2
campinas,2,2023-11-26,166.0,186.9
campinas,2,2023-12-03,211.0,262.9
campinas,2,2023-12-10,270.0,127.6
campinas,2,2023-12-17,171.0,188.4
campinas,2,2023-12-24,198.0,210.3
campinas,2,2023-12-31,624.0,157.5
campinas,2,2024-01-07,861.0,337.3
campinas,2,2024-01-14,1186.0,568.3
campinas,2,2024-01-21,1517.0,1565.3
campinas,2,2024-01-28,1825.0,1919.3
campinas,2,2024-02-04,2432.0,2218.7
campinas,2,2024-02-11,3358.0,2661.8
campinas,2,2024-02-18,4958.0,3543.8
campinas,2,2024-02-25,5500.0,4424.9
campinas,2,2024-03-03,6550.0,7619.3
campinas,2,2024-03-10,8111.0,7987.3
campinas,2,2024-03-17,9434.0,7408.6
campinas,2,2024-03-24,8305.0,7854.6
campinas,2,2024-03-31,10739.0,9099.4
campinas,2,2024-04-07,11148.0,7583.2
campinas,2,2024-04-14,10117.0,9244.3
campinas,2,2024-04-21,10686.0,9386.9
campinas,2,2024-04-28,9950.0,7970.3
campinas,2,2024-05-05,11789.0,7133.5
campinas,2,2024-05-12,11475.0,5777.3
campinas,2,2024-05-19,8512.0,6873.0
campinas,2,2024-05-26,4996.0,6314.5
campinas,2,2024-06-02,3903.0,4111.1
campinas,2,2024-06-09,3456.0,2599.3
campinas,2,2024-06-16,2956.0,1990.1
campinas,2,2024-06-23,2251.0,1480.3
campinas,2,2024-06-30,1435.0,1398.0
campinas,2,2024-07-07,706.0,1330.3
campinas,2,2024-07-14,607.0,857.2
campinas,2,2024-07-21,592.0,436.9
campinas,2,2024-07-28,628.0,390.5
campinas,2,2024-08-04,677.0,389.9
campinas,2,2024-08-11,596.0,497.5
campinas,2,2024-08-18,614.0,556.0
campinas,2,2024-08-25,447.0,568.8
campinas,2,2024-09-01,528.0,603.9
campinas,2,2024-09-08,523.0,515.4
campinas,2,2024-09-15,564.0,521.7
campinas,2,2024-09-22,491.0,487.5
campinas,2,2024-09-29,475.0,500.2
campinas,2,2024-10-06,416.0,513.5
campinas,2,2024-10-13,399.0,458.1
campinas,2,2024-10-20,380.0,432.2
campinas,2,2024-10-27,424.0,381.6
campinas,2,2024-11-03,341.0,366.9
campinas,2,2024-11-10,357.0,372.0
campinas,2,2024-11-17,459.0,370.9
campinas,2,2024-11-24,429.0,333.9
campinas,2,2024-12-01,481.0,415.4
campinas,2,2024-12-08,443.0,396.3
campinas,2,2024-12-15,373.0,351.3
campinas,2,2024-12-22,285.0,352.4
campinas,2,2024-12-29,482.0,392.4
campinas,2,2025-01-05,715.0,550.7
campinas,2,2025-01-12,754.0,705.4
campinas,2,2025-01-19,1010.0,916.0
campinas,2,2025-01-26,1096.0,1046.4
campinas,2,2025-02-02,1330.0,1526.8
campinas,2,2025-02-09,1810.0,1466.4
campinas,2,2025-02-16,2127.0,1675.5
campinas,2,2025-02-23,2485.0,2387.2
campinas,2,2025-03-02,3177.0,2786.6
campinas,2,2025-03-09,3968.0,3049.8
campinas,2,2025-03-16,4518.0,3941.6
campinas,2,2025-03-23,4343.0,4400.0
campinas,2,2025-03-30,4734.0,5249.2
campinas,2,2025-04-06,4672.0,4822.1
campinas,2,2025-04-13,3704.0,4880.3
campinas,2,2025-04-20,3866.0,4561.4
campinas,2,2025-04-27,3338.0,2826.3
campinas,2,2025-05-04,3171.0,2626.1
campinas,2,2025-05-11,2676.0,1808.6
campinas,2,2025-05-18,2480.0,1737.3
campinas,2,2025-05-25,1793.0,1313.5
campinas,2,2025-06-01,1344.0,1267.4
campinas,2,2025-06-08,992.0,952.5
campinas,2,2025-06-15,683.0,765.3
campinas,2,2025-06-22,570.0,590.0
campinas,2,2025-06-29,476.0,371.9
campinas,2,2025-07-06,420.0,285.8
campinas,2,2025-07-13,411.0,278.3
campinas,2,2025-07-20,395.0,245.5
campinas,2,2025-07-27,324.0,304.7
campinas,2,2025-08-03,339.0,315.7
campinas,2,2025-08-10,305.0,271.9
campinas,2,2025-08-17,450.0,294.8
campinas,2,2025-08-24,461.0,295.6
campinas,2,2025-08-31,470.0,414.3
campinas,2,2025-09-07,512.0,419.3
campinas,2,2025-09-14,585.0,442.1
campinas,2,2025-09-21,509.0,446.1
campinas,2,2025-09-28,636.0,525.0
campinas,2,2025-10-05,564.0,459.2
campinas,2,2025-10-12,526.0,551.0
campinas,2,2025-10-19,472.0,533.0
campinas,2,2025-10-26,493.0,491.3
campinas,2,2025-11-02,512.0,461.9
campinas,2,2025-11-09,493.0,463.3
campinas,2,2025-11-16,451.0,506.7
campinas,2,2025-11-23,456.0,473.1
campinas,2,2025-11-30,409.0,441.4
campinas,2,2025-12-07,411.0,424.8
campinas,2,2025-12-14,367.0,303.9
campinas,2,2025-12-21,267.0,280.5
campinas,2,2025-12-28,297.0,458.1
campinas,2,2026-01-04,446.0,545.6
campinas,2,2026-01-11,407.0,589.1
campinas,2,2026-01-18,375.0,546.2
campinas,2,2026-01-25,370.0,492.5
campinas,2,2026-02-01,434.0,463.3
campinas,2,2026-02-08,413.0,484.4
campinas,2,2026-02-15,521.0,573.6
campinas,2,2026-02-22,601.0,492.5
campinas,2,2026-03-01,607.0,585.9
campinas,2,2026-03-08,568.0,725.2
campinas,2,2026-03-15,690.0,693.7
campinas,2,2026-03-22,661.0,511.2
campinas,2,2026-03-29,564.0,650.4
campinas,2,2026-04-05,587.0,605.6
campinas,2,2026-04-12,463.0,530.3
campinas,2,2026-04-19,538.0,518.1
campinas,2,2026-04-26,449.0,359.5
campinas,2,2026-05-03,438.0,422.3
campinas,2,2026-05-10,375.0,301.9
campinas,2,2026-05-17,366.0,296.0
campinas,2,2026-05-24,351.0,204.3
campinas,2,2026-05-31,268.0,211.4
campinas,2,2026-06-07,251.0,225.0
campinas,2,2026-06-14,200.0,172.4
campinas,2,2026-06-21,182.0,150.0
campinas,2,2026-06-28,207.0,118.5
campinas,2,2026-07-05,142.0,109.1
campinas,3,2015-01-25,864.0,340.6
campinas,3,2015-02-01,1403.0,777.7
campinas,3,2015-02-08,1471.0,1520.0
campinas,3,2015-02-15,2359.0,1764.1
campinas,3,2015-02-22,3525.0,2519.8
campinas,3,2015-03-01,4962.0,2341.7
campinas,3,2015-03-08,5920.0,4075.7
campinas,3,2015-03-15,6705.0,6306.4
campinas,3,2015-03-22,6893.0,7881.3
campinas,3,2015-03-29,5999.0,9661.9
campinas,3,2015-04-05,7074.0,9882.0
campinas,3,2015-04-12,6112.0,8357.3
campinas,3,2015-04-19,5580.0,6032.9
campinas,3,2015-04-26,4454.0,5512.1
campinas,3,2015-05-03,3324.0,3724.1
campinas,3,2015-05-10,1942.0,2943.9
campinas,3,2015-05-17,1334.0,1624.4
campinas,3,2015-05-24,993.0,931.4
campinas,3,2015-05-31,644.0,522.6
campinas,3,2015-06-07,449.0,389.5
campinas,3,2015-06-14,366.0,319.5
campinas,3,2015-06-21,221.0,236.6
campinas,3,2015-06-28,138.0,186.1
campinas,3,2015-07-05,142.0,191.7
campinas,3,2015-07-12,172.0,101.5
campinas,3,2015-07-19,88.0,97.0
campinas,3,2015-07-26,72.0,80.8
campinas,3,2015-08-02,76.0,140.3
campinas,3,2015-08-09,80.0,82.8
campinas,3,2015-08-16,64.0,88.7
campinas,3,2015-08-23,54.0,60.5
campinas,3,2015-08-30,64.0,89.8
campinas,3,2015-09-06,68.0,76.6
campinas,3,2015-09-13,118.0,65.3
campinas,3,2015-09-20,137.0,59.6
campinas,3,2015-09-27,103.0,64.6
campinas,3,2015-10-04,126.0,59.9
campinas,3,2015-10-11,118.0,141.7
campinas,3,2015-10-18,131.0,85.3
campinas,3,2015-10-25,89.0,105.6
campinas,3,2015-11-01,135.0,116.6
campinas,3,2015-11-08,139.0,155.5
campinas,3,2015-11-15,148.0,77.5
campinas,3,2015-11-22,161.0,114.6
campinas,3,2015-11-29,209.0,138.2
campinas,3,2015-12-06,191.0,160.4
campinas,3,2015-12-13,201.0,151.8
campinas,3,2015-12-20,192.0,142.9
campinas,3,2015-12-27,120.0,155.6
campinas,3,2016-01-03,314.0,256.7
campinas,3,2016-01-10,290.0,363.3
campinas,3,2016-01-17,369.0,360.8
campinas,3,2016-01-24,308.0,602.9
campinas,3,2016-01-31,331.0,338.4
campinas,3,2016-02-07,431.0,408.6
campinas,3,2016-02-14,515.0,394.3
campinas,3,2016-02-21,511.0,424.1
campinas,3,2016-02-28,545.0,496.5
campinas,3,2016-03-06,657.0,771.0
campinas,3,2016-03-13,722.0,857.6
campinas,3,2016-03-20,674.0,913.4
campinas,3,2016-03-27,694.0,881.5
campinas,3,2016-04-03,525.0,744.6
campinas,3,2016-04-10,408.0,744.5
campinas,3,2016-04-17,279.0,735.7
campinas,3,2016-04-24,258.0,511.0
campinas,3,2016-05-01,185.0,307.6
campinas,3,2016-05-08,171.0,178.5
campinas,3,2016-05-15,86.0,120.6
campinas,3,2016-05-22,55.0,69.5
campinas,3,2016-05-29,40.0,55.6
campinas,3,2016-06-05,26.0,18.8
campinas,3,2016-06-12,47.0,20.4
campinas,3,2016-06-19,26.0,12.6
campinas,3,2016-06-26,46.0,8.8
campinas,3,2016-07-03,31.0,15.2
campinas,3,2016-07-10,39.0,12.6
campinas,3,2016-07-17,32.0,19.3
campinas,3,2016-07-24,41.0,16.7
campinas,3,2016-07-31,34.0,26.0
campinas,3,2016-08-07,44.0,25.6
campinas,3,2016-08-14,36.0,28.4
campinas,3,2016-08-21,39.0,28.0
campinas,3,2016-08-28,43.0,30.9
campinas,3,2016-09-04,38.0,37.8
campinas,3,2016-09-11,54.0,45.7
campinas,3,2016-09-18,38.0,46.0
campinas,3,2016-09-25,51.0,44.7
campinas,3,2016-10-02,59.0,45.4
campinas,3,2016-10-09,88.0,44.1
campinas,3,2016-10-16,105.0,46.3
campinas,3,2016-10-23,85.0,51.5
campinas,3,2016-10-30,94.0,61.5
campinas,3,2016-11-06,115.0,98.1
campinas,3,2016-11-13,132.0,73.1
campinas,3,2016-11-20,123.0,102.5
campinas,3,2016-11-27,123.0,109.6
campinas,3,2016-12-04,118.0,146.9
campinas,3,2016-12-11,108.0,128.7
campinas,3,2016-12-18,100.0,120.2
campinas,3,2016-12-25,164.0,102.8
campinas,3,2017-01-01,132.0,87.2
campinas,3,2017-01-08,126.0,190.4
campinas,3,2017-01-15,118.0,305.4
campinas,3,2017-01-22,140.0,329.8
campinas,3,2017-01-29,145.0,143.0
campinas,3,2017-02-05,167.0,156.9
campinas,3,2017-02-12,161.0,231.0
campinas,3,2017-02-19,148.0,196.5
campinas,3,2017-02-26,114.0,211.0
campinas,3,2017-03-05,151.0,207.9
campinas,3,2017-03-12,168.0,211.6
campinas,3,2017-03-19,113.0,192.1
campinas,3,2017-03-26,126.0,219.5
campinas,3,2017-04-02,94.0,214.8
campinas,3,2017-04-09,104.0,105.2
campinas,3,2017-04-16,98.0,106.4
campinas,3,2017-04-23,58.0,66.0
campinas,3,2017-04-30,62.0,60.8
campinas,3,2017-05-07,58.0,53.0
campinas,3,2017-05-14,58.0,22.6
campinas,3,2017-05-21,66.0,12.6
campinas,3,2017-05-28,70.0,12.6
campinas,3,2017-06-04,43.0,17.9
campinas,3,2017-06-11,50.0,26.5
campinas,3,2017-06-18,51.0,30.7
campinas,3,2017-06-25,39.0,19.7
campinas,3,2017-07-02,29.0,15.2
campinas,3,2017-07-09,38.0,22.5
campinas,3,2017-07-16,22.0,21.3
campinas,3,2017-07-23,25.0,16.6
campinas,3,2017-07-30,35.0,26.2
campinas,3,2017-08-06,47.0,16.5
campinas,3,2017-08-13,31.0,19.1
campinas,3,2017-08-20,48.0,25.7
campinas,3,2017-08-27,62.0,33.2
campinas,3,2017-09-03,78.0,37.1
campinas,3,2017-09-10,97.0,45.7
campinas,3,2017-09-17,113.0,64.6
campinas,3,2017-09-24,115.0,73.3
campinas,3,2017-10-01,127.0,79.9
campinas,3,2017-10-08,128.0,87.3
campinas,3,2017-10-15,95.0,121.9
campinas,3,2017-10-22,90.0,120.7
campinas,3,2017-10-29,102.0,130.5
campinas,3,2017-11-05,79.0,105.6
campinas,3,2017-11-12,78.0,109.3
campinas,3,2017-11-19,75.0,116.6
campinas,3,2017-11-26,66.0,96.0
campinas,3,2017-12-03,58.0,85.1
campinas,3,2017-12-10,71.0,87.4
campinas,3,2017-12-17,54.0,71.2
campinas,3,2017-12-24,43.0,63.3
campinas,3,2017-12-31,68.0,53.2
campinas,3,2018-01-07,79.0,107.9
campinas,3,2018-01-14,85.0,109.8
campinas,3,2018-01-21,69.0,93.9
campinas,3,2018-01-28,87.0,109.6
campinas,3,2018-02-04,71.0,98.5
campinas,3,2018-02-11,62.0,90.5
campinas,3,2018-02-18,51.0,95.2
campinas,3,2018-02-25,88.0,72.2
campinas,3,2018-03-04,98.0,61.6
campinas,3,2018-03-11,81.0,58.6
campinas,3,2018-03-18,76.0,126.2
campinas,3,2018-03-25,67.0,118.1
campinas,3,2018-04-01,112.0,86.3
campinas,3,2018-04-08,88.0,58.7
campinas,3,2018-04-15,96.0,50.0
campinas,3,2018-04-22,91.0,102.3
campinas,3,2018-04-29,81.0,74.5
campinas,3,2018-05-06,74.0,60.4
campinas,3,2018-05-13,53.0,43.1
campinas,3,2018-05-20,38.0,28.0
campinas,3,2018-05-27,48.0,23.0
campinas,3,2018-06-03,40.0,21.0
campinas,3,2018-06-10,50.0,16.2
campinas,3,2018-06-17,41.0,16.8
campinas,3,2018-06-24,33.0,17.1
campinas,3,2018-07-01,27.0,23.6
campinas,3,2018-07-08,32.0,23.4
campinas,3,2018-07-15,33.0,20.0
campinas,3,2018-07-22,26.0,18.3
campinas,3,2018-07-29,27.0,21.2
campinas,3,2018-08-05,30.0,22.7
campinas,3,2018-08-12,37.0,21.8
campinas,3,2018-08-19,38.0,21.6
campinas,3,2018-08-26,34.0,22.1
campinas,3,2018-09-02,27.0,34.7
campinas,3,2018-09-09,21.0,46.4
campinas,3,2018-09-16,24.0,44.1
campinas,3,2018-09-23,40.0,32.0
campinas,3,2018-09-30,35.0,24.9
campinas,3,2018-10-07,33.0,23.3
campinas,3,2018-10-14,65.0,43.3
campinas,3,2018-10-21,41.0,40.7
campinas,3,2018-10-28,46.0,35.3
campinas,3,2018-11-04,52.0,56.5
campinas,3,2018-11-11,57.0,55.5
campinas,3,2018-11-18,53.0,44.2
campinas,3,2018-11-25,60.0,44.8
campinas,3,2018-12-02,57.0,60.7
campinas,3,2018-12-09,67.0,56.3
campinas,3,2018-12-16,54.0,55.7
campinas,3,2018-12-23,50.0,53.0
campinas,3,2018-12-30,80.0,53.8
campinas,3,2019-01-06,75.0,81.4
campinas,3,2019-01-13,60.0,79.5
campinas,3,2019-01-20,91.0,100.1
campinas,3,2019-01-27,97.0,88.9
campinas,3,2019-02-03,139.0,71.9
campinas,3,2019-02-10,209.0,107.4
campinas,3,2019-02-17,284.0,120.8
campinas,3,2019-02-24,377.0,223.3
campinas,3,2019-03-03,487.0,445.7
campinas,3,2019-03-10,795.0,509.8
campinas,3,2019-03-17,1298.0,600.7
campinas,3,2019-03-24,1788.0,656.6
campinas,3,2019-03-31,1968.0,1223.2
campinas,3,2019-04-07,2387.0,1767.6
campinas,3,2019-04-14,2514.0,2233.9
campinas,3,2019-04-21,2905.0,2040.9
campinas,3,2019-04-28,2607.0,2017.2
campinas,3,2019-05-05,2860.0,1448.6
campinas,3,2019-05-12,2650.0,1281.4
campinas,3,2019-05-19,2030.0,1041.2
campinas,3,2019-05-26,1451.0,1154.8
campinas,3,2019-06-02,954.0,1018.5
campinas,3,2019-06-09,777.0,735.6
campinas,3,2019-06-16,538.0,488.7
campinas,3,2019-06-23,470.0,361.7
campinas,3,2019-06-30,257.0,259.2
campinas,3,2019-07-07,135.0,220.2
campinas,3,2019-07-14,126.0,173.9
campinas,3,2019-07-21,96.0,164.3
campinas,3,2019-07-28,86.0,74.4
campinas,3,2019-08-04,67.0,77.8
campinas,3,2019-08-11,46.0,52.8
campinas,3,2019-08-18,49.0,61.1
campinas,3,2019-08-25,67.0,57.9
campinas,3,2019-09-01,65.0,55.3
campinas,3,2019-09-08,93.0,59.7
campinas,3,2019-09-15,83.0,63.4
campinas,3,2019-09-22,65.0,74.7
campinas,3,2019-09-29,73.0,81.6
campinas,3,2019-10-06,61.0,80.5
campinas,3,2019-10-13,93.0,75.8
campinas,3,2019-10-20,103.0,71.2
campinas,3,2019-10-27,93.0,68.9
campinas,3,2019-11-03,77.0,88.8
campinas,3,2019-11-10,67.0,93.9
campinas,3,2019-11-17,92.0,89.7
campinas,3,2019-11-24,69.0,84.6
campinas,3,2019-12-01,96.0,69.7
campinas,3,2019-12-08,83.0,86.9
campinas,3,2019-12-15,89.0,65.8
campinas,3,2019-12-22,61.0,77.9
campinas,3,2019-12-29,69.0,66.4
campinas,3,2020-01-05,188.0,128.9
campinas,3,2020-01-12,194.0,118.6
campinas,3,2020-01-19,245.0,151.5
campinas,3,2020-01-26,225.0,355.9
campinas,3,2020-02-02,263.0,435.0
campinas,3,2020-02-09,359.0,468.2
campinas,3,2020-02-16,412.0,255.3
campinas,3,2020-02-23,426.0,338.3
campinas,3,2020-03-01,503.0,543.5
campinas,3,2020-03-08,508.0,624.0
campinas,3,2020-03-15,337.0,592.3
campinas,3,2020-03-22,298.0,630.6
campinas,3,2020-03-29,269.0,531.2
campinas,3,2020-04-05,288.0,315.4
campinas,3,2020-04-12,290.0,253.9
campinas,3,2020-04-19,308.0,180.2
campinas,3,2020-04-26,305.0,188.2
campinas,3,2020-05-03,314.0,178.8
campinas,3,2020-05-10,280.0,173.3
campinas,3,2020-05-17,237.0,158.7
campinas,3,2020-05-24,180.0,157.5
campinas,3,2020-05-31,228.0,119.2
campinas,3,2020-06-07,251.0,96.4
campinas,3,2020-06-14,230.0,87.3
campinas,3,2020-06-21,168.0,97.1
campinas,3,2020-06-28,150.0,121.1
campinas,3,2020-07-05,145.0,105.3
campinas,3,2020-07-12,111.0,80.8
campinas,3,2020-07-19,94.0,79.9
campinas,3,2020-07-26,78.0,89.6
campinas,3,2020-08-02,76.0,69.7
campinas,3,2020-08-09,64.0,67.8
campinas,3,2020-08-16,60.0,62.0
campinas,3,2020-08-23,57.0,60.6
campinas,3,2020-08-30,65.0,66.7
campinas,3,2020-09-06,72.0,70.0
campinas,3,2020-09-13,79.0,65.7
campinas,3,2020-09-20,86.0,80.8
campinas,3,2020-09-27,63.0,80.1
campinas,3,2020-10-04,53.0,74.9
campinas,3,2020-10-11,74.0,84.5
campinas,3,2020-10-18,76.0,70.0
campinas,3,2020-10-25,74.0,63.7
campinas,3,2020-11-01,89.0,68.8
campinas,3,2020-11-08,82.0,79.1
campinas,3,2020-11-15,82.0,73.1
campinas,3,2020-11-22,107.0,85.9
campinas,3,2020-11-29,103.0,81.9
campinas,3,2020-12-06,98.0,84.8
campinas,3,2020-12-13,96.0,87.9
campinas,3,2020-12-20,69.0,109.5
campinas,3,2020-12-27,58.0,88.7
campinas,3,2021-01-03,120.0,138.5
campinas,3,2021-01-10,99.0,129.2
campinas,3,2021-01-17,156.0,194.2
campinas,3,2021-01-24,127.0,138.6
campinas,3,2021-01-31,169.0,142.7
campinas,3,2021-02-07,167.0,216.1
campinas,3,2021-02-14,208.0,202.0
campinas,3,2021-02-21,223.0,215.2
campinas,3,2021-02-28,267.0,250.6
campinas,3,2021-03-07,309.0,247.4
campinas,3,2021-03-14,315.0,324.2
campinas,3,2021-03-21,372.0,323.9
campinas,3,2021-03-28,327.0,366.5
campinas,3,2021-04-04,417.0,302.6
campinas,3,2021-04-11,390.0,312.8
campinas,3,2021-04-18,391.0,311.7
campinas,3,2021-04-25,460.0,330.7
campinas,3,2021-05-02,376.0,290.6
campinas,3,2021-05-09,307.0,274.2
campinas,3,2021-05-16,244.0,268.0
campinas,3,2021-05-23,190.0,180.6
campinas,3,2021-05-30,165.0,115.8
campinas,3,2021-06-06,170.0,72.0
campinas,3,2021-06-13,112.0,73.9
campinas,3,2021-06-20,95.0,69.4
campinas,3,2021-06-27,71.0,88.6
campinas,3,2021-07-04,71.0,56.0
campinas,3,2021-07-11,73.0,49.3
campinas,3,2021-07-18,51.0,33.7
campinas,3,2021-07-25,44.0,33.9
campinas,3,2021-08-01,44.0,46.3
campinas,3,2021-08-08,65.0,34.9
campinas,3,2021-08-15,74.0,33.0
campinas,3,2021-08-22,59.0,32.1
campinas,3,2021-08-29,69.0,46.0
campinas,3,2021-09-05,61.0,63.8
campinas,3,2021-09-12,67.0,67.4
campinas,3,2021-09-19,73.0,82.7
campinas,3,2021-09-26,75.0,69.8
campinas,3,2021-10-03,51.0,73.8
campinas,3,2021-10-10,60.0,73.7
campinas,3,2021-10-17,67.0,74.2
campinas,3,2021-10-24,61.0,65.0
campinas,3,2021-10-31,67.0,66.7
campinas,3,2021-11-07,60.0,68.4
campinas,3,2021-11-14,76.0,69.6
campinas,3,2021-11-21,58.0,68.0
campinas,3,2021-11-28,67.0,60.7
campinas,3,2021-12-05,84.0,77.5
campinas,3,2021-12-12,92.0,61.2
campinas,3,2021-12-19,71.0,65.6
campinas,3,2021-12-26,7.0,74.1
campinas,3,2022-01-02,141.0,69.0
campinas,3,2022-01-09,138.0,130.8
campinas,3,2022-01-16,125.0,43.3
campinas,3,2022-01-23,91.0,143.0
campinas,3,2022-01-30,86.0,234.2
campinas,3,2022-02-06,141.0,251.3
campinas,3,2022-02-13,131.0,145.1
campinas,3,2022-02-20,123.0,106.7
campinas,3,2022-02-27,213.0,198.7
campinas,3,2022-03-06,303.0,163.9
campinas,3,2022-03-13,407.0,152.5
campinas,3,2022-03-20,575.0,312.7
campinas,3,2022-03-27,684.0,387.3
campinas,3,2022-04-03,972.0,662.3
campinas,3,2022-04-10,1240.0,805.4
campinas,3,2022-04-17,1453.0,1005.2
campinas,3,2022-04-24,1496.0,1306.9
campinas,3,2022-05-01,1529.0,1239.9
campinas,3,2022-05-08,1498.0,1247.7
campinas,3,2022-05-15,961.0,858.5
campinas,3,2022-05-22,871.0,676.0
campinas,3,2022-05-29,674.0,625.3
campinas,3,2022-06-05,517.0,314.7
campinas,3,2022-06-12,395.0,341.3
campinas,3,2022-06-19,362.0,268.4
campinas,3,2022-06-26,340.0,215.0
campinas,3,2022-07-03,288.0,170.3
campinas,3,2022-07-10,294.0,146.4
campinas,3,2022-07-17,311.0,161.5
campinas,3,2022-07-24,262.0,135.6
campinas,3,2022-07-31,209.0,161.2
campinas,3,2022-08-07,218.0,211.2
campinas,3,2022-08-14,217.0,190.9
campinas,3,2022-08-21,248.0,165.4
campinas,3,2022-08-28,250.0,168.1
campinas,3,2022-09-04,249.0,205.5
campinas,3,2022-09-11,258.0,255.1
campinas,3,2022-09-18,212.0,268.3
campinas,3,2022-09-25,184.0,266.4
campinas,3,2022-10-02,197.0,274.5
campinas,3,2022-10-09,197.0,228.0
campinas,3,2022-10-16,186.0,204.1
campinas,3,2022-10-23,207.0,206.8
campinas,3,2022-10-30,147.0,207.5
campinas,3,2022-11-06,153.0,187.1
campinas,3,2022-11-13,175.0,207.9
campinas,3,2022-11-20,141.0,161.6
campinas,3,2022-11-27,108.0,163.9
campinas,3,2022-12-04,83.0,187.1
campinas,3,2022-12-11,26.0,150.5
campinas,3,2022-12-18,7.0,108.3
campinas,3,2022-12-25,58.0,77.4
campinas,3,2023-01-01,169.0,38.9
campinas,3,2023-01-08,167.0,23.1
campinas,3,2023-01-15,216.0,72.3
campinas,3,2023-01-22,253.0,148.1
campinas,3,2023-01-29,320.0,283.7
campinas,3,2023-02-05,373.0,393.7
campinas,3,2023-02-12,503.0,476.0
campinas,3,2023-02-19,553.0,441.5
campinas,3,2023-02-26,756.0,472.2
campinas,3,2023-03-05,862.0,760.6
campinas,3,2023-03-12,1027.0,763.2
campinas,3,2023-03-19,1029.0,1095.3
campinas,3,2023-03-26,960.0,990.7
campinas,3,2023-04-02,856.0,1109.3
campinas,3,2023-04-09,1138.0,914.1
campinas,3,2023-04-16,906.0,741.3
campinas,3,2023-04-23,901.0,597.2
campinas,3,2023-04-30,998.0,740.9
campinas,3,2023-05-07,897.0,466.7
campinas,3,2023-05-14,772.0,426.1
campinas,3,2023-05-21,619.0,409.4
campinas,3,2023-05-28,452.0,372.3
campinas,3,2023-06-04,379.0,293.0
campinas,3,2023-06-11,381.0,262.0
campinas,3,2023-06-18,282.0,195.8
campinas,3,2023-06-25,213.0,192.5
campinas,3,2023-07-02,149.0,191.0
campinas,3,2023-07-09,205.0,145.6
campinas,3,2023-07-16,191.0,103.7
campinas,3,2023-07-23,201.0,71.5
campinas,3,2023-07-30,204.0,106.0
campinas,3,2023-08-06,192.0,121.0
campinas,3,2023-08-13,220.0,160.0
campinas,3,2023-08-20,222.0,156.8
campinas,3,2023-08-27,206.0,166.2
campinas,3,2023-09-03,181.0,197.0
campinas,3,2023-09-10,243.0,213.9
campinas,3,2023-09-17,252.0,201.9
