data_iniSE,SE,casos_est,casos_est_min,casos_est_max,casos,p_rt1,p_inc100k,Localidade_id,nivel,id,versao_modelo,municipio_nome,rt,pop,receptivo,transmissao,nivel_inc,casprov,casprov_est,casprov_est_min,casprov_est_max,casconf,notif_accum_year,tmin,tmed,tmax,precipitacao,umidade,casos_est_lag_1,tmin_lag_1,rt_lag_1,casos_est_lag_2,tmin_lag_2,rt_lag_2,casos_est_lag_3,tmin_lag_3,rt_lag_3,casos_est_lag_4,tmin_lag_4,rt_lag_4,casos_est_roll_4,tmin_roll_4,target_h1,target_h2,target_h3,target_h4
2023-06-11,202324,259.0,259,259,259,8.0579987e-13,59.618076,0,1,353870920232419884,2024-06-10,Piracicaba,0.58169764,434432,0,0,1,47,,,,,200588,13.77,17.0,21.4,55.6,81.71,341.0,11.23,0.6136981,447.0,14.57,0.660646,532.0,13.01,0.67144793,707.0,10.63,0.80317205,394.75,13.145,264.0,184.0,125.0,95.0
2023-06-18,202325,264.0,264,264,264,0.00016226356,60.769005,0,1,353870920232519898,2024-06-24,Piracicaba,0.74769586,434432,0,0,1,27,,,,,200588,10.76,16.64,24.76,0.0,75.0,259.0,13.77,0.58169764,341.0,11.23,0.6136981,447.0,14.57,0.660646,532.0,13.01,0.67144793,327.75,12.5825,184.0,125.0,95.0,92.0
2023-06-25,202326,184.0,184,184,184,1.0794527e-06,42.354153,0,1,353870920232619905,2024-07-01,Piracicaba,0.6428169,434432,0,0,1,14,,,,,200588,12.43,18.33,26.19,0.0,74.57,264.0,10.76,0.74769586,259.0,13.77,0.58169764,341.0,11.23,0.6136981,447.0,14.57,0.660646,262.0,12.047500000000001,125.0,95.0,92.0,106.0
2023-07-02,202327,125.0,125,125,125,6.5604e-10,28.773203,0,1,353870920232719913,2024-07-09,Piracicaba,0.52142674,434432,0,0,1,6,,,,,200588,10.77,17.04,25.04,0.0,70.0,184.0,12.43,0.6428169,264.0,10.76,0.74769586,259.0,13.77,0.58169764,341.0,11.23,0.6136981,208.0,11.9325,95.0,92.0,106.0,100.0
2023-07-09,202328,95.0,95,95,95,1.0736918e-08,21.867634,0,1,353870920232819919,2024-07-15,Piracicaba,0.50473744,434432,0,0,1,8,,,,,200588,13.79,18.8,25.1,5.9,69.86,125.0,10.77,0.52142674,184.0,12.43,0.6428169,264.0,10.76,0.74769586,259.0,13.77,0.58169764,167.0,11.937499999999998,92.0,106.0,100.0,121.0
2023-07-16,202329,92.0,92,92,92,0.0011964608,21.177076,0,1,353870920232919928,2024-07-24,Piracicaba,0.6676703,434432,0,0,1,7,,,,,200588,13.23,18.34,24.87,0.2,72.43,95.0,13.79,0.50473744,125.0,10.77,0.52142674,184.0,12.43,0.6428169,264.0,10.76,0.74769586,124.0,12.555,106.0,100.0,121.0,92.0
2023-07-23,202330,106.0,106,106,106,0.4652899,24.399675,0,1,353870920233019934,2024-07-30,Piracicaba,0.98816323,434432,0,0,1,10,,,,,200588,14.06,20.19,27.69,0.4,65.86,92.0,13.23,0.6676703,95.0,13.79,0.50473744,125.0,10.77,0.52142674,184.0,12.43,0.6428169,104.5,12.962499999999999,100.0,121.0,92.0,109.0
2023-07-30,202331,100.0,100,100,100,0.54707116,23.018562,0,1,353870920233119941,2024-08-06,Piracicaba,1.0169014,434432,0,0,1,5,,,,,200588,12.51,19.6,28.21,0.0,64.29,106.0,14.06,0.98816323,92.0,13.23,0.6676703,95.0,13.79,0.50473744,125.0,10.77,0.52142674,98.25,13.3975,121.0,92.0,109.0,107.0
2023-08-06,202332,121.0,121,121,121,0.9109533,27.85246,0,1,353870920233219949,2024-08-14,Piracicaba,1.1981703,434432,0,0,1,4,,,,,200588,16.09,22.31,30.37,1.1,60.29,100.0,12.51,1.0169014,106.0,14.06,0.98816323,92.0,13.23,0.6676703,95.0,13.79,0.50473744,104.75,13.9725,92.0,109.0,107.0,81.0
2023-08-13,202333,92.0,92,92,92,0.17311905,21.177076,0,1,353870920233319956,2024-08-21,Piracicaba,0.874575,434432,0,0,1,6,,,,,200588,16.57,21.79,28.1,2.7,64.71,121.0,16.09,1.1981703,100.0,12.51,1.0169014,106.0,14.06,0.98816323,92.0,13.23,0.6676703,104.75,14.8075,109.0,107.0,81.0,84.0
2023-08-20,202334,109.0,109,109,109,0.5607443,25.090233,0,1,353870920233419962,2024-08-27,Piracicaba,1.0209904,434432,0,0,1,5,,,,,200588,16.63,22.51,29.43,10.0,60.29,92.0,16.57,0.874575,121.0,16.09,1.1981703,100.0,12.51,1.0169014,106.0,14.06,0.98816323,105.5,15.45,107.0,81.0,84.0,133.0
2023-08-27,202335,107.0,107,107,107,0.5815834,24.629862,0,1,353870920233519969,2024-09-03,Piracicaba,1.0287045,434432,0,0,1,3,,,,,200588,14.09,19.44,25.96,2.9,68.71,109.0,16.63,1.0209904,92.0,16.57,0.874575,121.0,16.09,1.1981703,100.0,12.51,1.0169014,107.25,15.844999999999999,81.0,84.0,133.0,98.0
2023-09-03,202336,81.0,81,81,81,0.05181057,18.645035,0,1,353870920233619979,2024-09-13,Piracicaba,0.7864034,434432,0,0,1,4,,,,,200588,18.69,24.21,30.79,3.6,63.14,107.0,14.09,1.0287045,109.0,16.63,1.0209904,92.0,16.57,0.874575,121.0,16.09,1.1981703,97.25,16.495,84.0,133.0,98.0,84.0
2023-09-10,202337,84.0,84,84,84,0.1375074,19.335592,0,1,353870920233719984,2024-09-18,Piracicaba,0.85094774,434432,0,0,1,3,,,,,200588,15.63,22.89,30.64,7.5,59.86,81.0,18.69,0.7864034,107.0,14.09,1.0287045,109.0,16.63,1.0209904,92.0,16.57,0.874575,95.25,16.26,133.0,98.0,84.0,124.0
2023-09-17,202338,133.0,133,133,133,0.99697095,30.614687,0,1,353870920233819990,2024-09-24,Piracicaba,1.4453282,434432,0,1,1,7,,,,,200588,19.19,26.77,35.07,3.1,54.14,84.0,15.63,0.85094774,81.0,18.69,0.7864034,107.0,14.09,1.0287045,109.0,16.63,1.0209904,101.25,16.900000000000002,98.0,84.0,124.0,182.0
2023-09-24,202339,98.0,98,98,98,0.532711,22.558191,0,1,353870920233919998,2024-10-02,Piracicaba,1.011805,434432,0,0,1,3,,,,,200588,19.54,25.89,33.66,2.2,61.43,133.0,19.19,1.4453282,84.0,15.63,0.85094774,81.0,18.69,0.7864034,107.0,14.09,1.0287045,99.0,18.262500000000003,84.0,124.0,182.0,203.0
2023-10-01,202340,84.0,84,84,84,0.050986357,19.335592,0,1,353870920234020005,2024-10-09,Piracicaba,0.7887662,434432,1,0,1,2,,,,,200588,20.51,25.13,31.2,55.7,76.43,98.0,19.54,1.011805,133.0,19.19,1.4453282,84.0,15.63,0.85094774,81.0,18.69,0.7864034,99.75,18.7175,124.0,182.0,203.0,142.0
2023-10-08,202341,124.0,124,124,124,0.91665524,28.543016,0,1,353870920234120012,2024-10-16,Piracicaba,1.2014623,434432,1,0,1,5,,,,,200588,18.67,22.64,28.09,41.1,76.86,84.0,20.51,0.7887662,98.0,19.54,1.011805,133.0,19.19,1.4453282,84.0,15.63,0.85094774,109.75,19.477500000000003,182.0,203.0,142.0,177.0
2023-10-15,202342,182.0,182,182,182,0.999998,41.893784,0,1,353870920234220019,2024-10-23,Piracicaba,1.7396444,434432,0,1,1,1,,,,,200588,18.06,22.89,28.93,10.1,74.71,124.0,18.67,1.2014623,84.0,20.51,0.7887662,98.0,19.54,1.011805,133.0,19.19,1.4453282,122.0,19.195,203.0,142.0,177.0,145.0
2023-10-22,202343,203.0,203,203,203,0.9999655,46.72768,0,1,353870920234320026,2024-10-30,Piracicaba,1.5533519,434432,0,1,1,3,,,,,200588,19.74,24.99,31.66,27.8,71.43,182.0,18.06,1.7396444,124.0,18.67,1.2014623,84.0,20.51,0.7887662,98.0,19.54,1.011805,148.25,19.245,142.0,177.0,145.0,151.0
2023-10-29,202344,142.0,142,142,142,0.10005498,32.68636,0,1,353870920234420032,2024-11-05,Piracicaba,0.86381984,434432,1,0,1,1,,,,,200588,20.16,24.31,29.66,23.5,74.43,203.0,19.74,1.5533519,182.0,18.06,1.7396444,124.0,18.67,1.2014623,84.0,20.51,0.7887662,162.75,19.1575,177.0,145.0,151.0,168.0
2023-11-05,202345,177.0,177,177,177,0.52080923,40.742855,0,1,353870920234520039,2024-11-12,Piracicaba,1.0055637,434432,0,0,1,5,,,,,200588,17.47,25.04,33.27,2.1,58.71,142.0,20.16,0.86381984,203.0,19.74,1.5533519,182.0,18.06,1.7396444,124.0,18.67,1.2014623,176.0,18.857499999999998,145.0,151.0,168.0,159.0
2023-11-12,202346,145.0,145,145,145,0.10794334,33.376915,0,1,353870920234620046,2024-11-19,Piracicaba,0.8692281,434432,0,0,1,9,,,,,200588,23.21,30.56,38.37,3.8,49.71,177.0,17.47,1.0055637,142.0,20.16,0.86381984,203.0,19.74,1.5533519,182.0,18.06,1.7396444,166.75,20.145,151.0,168.0,159.0,202.0
2023-11-19,202347,151.0,151,151,151,0.30476108,34.75803,0,1,353870920234720056,2024-11-29,Piracicaba,0.94378245,434432,0,0,1,17,,,,,200588,20.01,24.09,29.11,46.3,76.29,145.0,23.21,0.8692281,177.0,17.47,1.0055637,142.0,20.16,0.86381984,203.0,19.74,1.5533519,153.75,20.212500000000002,168.0,159.0,202.0,147.0
2023-11-26,202348,168.0,168,168,168,0.767767,38.671185,0,1,353870920234820060,2024-12-03,Piracicaba,1.0847497,434432,1,0,1,23,,,,,200588,19.87,24.84,30.99,51.5,76.57,151.0,20.01,0.94378245,145.0,23.21,0.8692281,177.0,17.47,1.0055637,142.0,20.16,0.86381984,160.25,20.14,159.0,202.0,147.0,63.0
2023-12-03,202349,159.0,159,159,159,0.59438723,36.599514,0,1,353870920234920067,2024-12-10,Piracicaba,1.0272987,434432,0,0,1,21,,,,,200588,21.74,26.23,31.93,51.4,72.29,168.0,19.87,1.0847497,151.0,20.01,0.94378245,145.0,23.21,0.8692281,177.0,17.47,1.0055637,155.75,21.2075,202.0,147.0,63.0,390.0
2023-12-10,202350,202.0,202,202,202,0.98429465,46.497494,0,1,353870920235020074,2024-12-17,Piracicaba,1.2539738,434432,1,1,1,41,,,,,200588,19.07,25.34,32.23,9.8,68.43,159.0,21.74,1.0272987,168.0,19.87,1.0847497,151.0,20.01,0.94378245,145.0,23.21,0.8692281,170.0,20.1725,147.0,63.0,390.0,560.0
2023-12-17,202351,147.0,147,147,147,0.1083554,33.837288,0,1,353870920235120081,2024-12-24,Piracicaba,0.8702399,434432,0,0,1,37,,,,,200588,21.16,26.67,33.07,4.4,63.0,202.0,19.07,1.2539738,159.0,21.74,1.0272987,168.0,19.87,1.0847497,151.0,20.01,0.94378245,169.0,20.46,63.0,390.0,560.0,716.0
2023-12-24,202352,63.0,63,63,63,1.1568524e-12,14.501694,0,1,353870920235220088,2024-12-31,Piracicaba,0.376555,434432,0,0,1,29,,,,,200588,20.86,26.91,32.77,1.4,60.14,147.0,21.16,0.8702399,202.0,19.07,1.2539738,159.0,21.74,1.0272987,168.0,19.87,1.0847497,142.75,20.7075,390.0,560.0,716.0,925.0
2023-12-31,202401,390.0,390,390,390,1.0,89.77239,0,1,353870920240120096,2025-01-08,Piracicaba,2.5479407,434432,0,1,2,126,,,,,200588,20.59,25.54,31.57,17.3,65.86,63.0,20.86,0.376555,147.0,21.16,0.8702399,202.0,19.07,1.2539738,159.0,21.74,1.0272987,200.5,20.42,560.0,716.0,925.0,966.0
2024-01-07,202402,560.0,560,560,560,1.0,128.90395,0,4,353870920240220096,2025-01-08,Piracicaba,2.8436317,434432,0,1,2,216,,,,,200588,21.9,26.4,32.61,26.8,70.14,390.0,20.59,2.5479407,63.0,20.86,0.376555,147.0,21.16,0.8702399,202.0,19.07,1.2539738,290.0,21.127499999999998,716.0,925.0,966.0,1225.0
2024-01-14,202403,716.0,716,716,716,1.0,164.81291,0,4,353870920240320109,2025-01-21,Piracicaba,2.0212007,434432,0,1,2,241,,,,,200588,22.83,27.57,33.76,22.7,68.14,560.0,21.9,2.8436317,390.0,20.59,2.5479407,63.0,20.86,0.376555,147.0,21.16,0.8702399,432.25,21.544999999999998,925.0,966.0,1225.0,1393.0
2024-01-21,202404,925.0,925,925,925,1.0,212.9217,0,4,353870920240420117,2025-01-29,Piracicaba,1.6963416,434432,0,1,2,400,,,,,200588,18.44,22.66,27.93,19.6,72.0,716.0,22.83,2.0212007,560.0,21.9,2.8436317,390.0,20.59,2.5479407,63.0,20.86,0.376555,647.75,20.939999999999998,966.0,1225.0,1393.0,2035.0
2024-01-28,202405,966.0,966,966,966,1.0,222.35931,0,4,353870920240520123,2025-02-04,Piracicaba,1.3444037,434432,1,1,2,319,,,,,200588,19.14,24.61,31.13,9.5,68.43,925.0,18.44,1.6963416,716.0,22.83,2.0212007,560.0,21.9,2.8436317,390.0,20.59,2.5479407,791.75,20.5775,1225.0,1393.0,2035.0,2139.0
2024-02-04,202406,1225.0,1225,1225,1225,1.0,281.9774,0,4,353870920240620130,2025-02-11,Piracicaba,1.4013906,434432,0,1,2,329,,,,,200588,21.43,27.5,33.9,3.4,59.86,966.0,19.14,1.3444037,925.0,18.44,1.6963416,716.0,22.83,2.0212007,560.0,21.9,2.8436317,958.0,20.46,1393.0,2035.0,2139.0,2431.0
2024-02-11,202407,1393.0,1393,1393,1393,1.0,320.64856,0,4,353870920240720137,2025-02-18,Piracicaba,1.3629917,434432,0,1,2,424,,,,,200588,21.96,26.19,31.44,42.4,69.29,1225.0,21.43,1.4013906,966.0,19.14,1.3444037,925.0,18.44,1.6963416,716.0,22.83,2.0212007,1127.25,20.2425,2035.0,2139.0,2431.0,2674.0
2024-02-18,202408,2035.0,2035,2035,2035,1.0,468.42773,0,4,353870920240820145,2025-02-26,Piracicaba,1.6645193,434432,1,1,2,536,,,,,200588,21.13,24.8,30.09,48.6,78.43,1393.0,21.96,1.3629917,1225.0,21.43,1.4013906,966.0,19.14,1.3444037,925.0,18.44,1.6963416,1404.75,20.915,2139.0,2431.0,2674.0,3015.0
2024-02-25,202409,2139.0,2139,2139,2139,1.0,492.36703,0,4,353870920240920154,2025-03-07,Piracicaba,1.4105877,434432,1,1,2,629,,,,,200588,22.39,27.34,33.93,11.8,69.43,2035.0,21.13,1.6645193,1393.0,21.96,1.3629917,1225.0,21.43,1.4013906,966.0,19.14,1.3444037,1698.0,21.7275,2431.0,2674.0,3015.0,3093.0
2024-03-03,202410,2431.0,2431,2431,2431,1.0,559.58124,0,4,353870920241020158,2025-03-11,Piracicaba,1.3011932,434432,1,1,2,878,,,,,200588,21.86,26.63,33.06,28.9,71.29,2139.0,22.39,1.4105877,2035.0,21.13,1.6645193,1393.0,21.96,1.3629917,1225.0,21.43,1.4013906,1999.5,21.834999999999997,2674.0,3015.0,3093.0,4326.0
2024-03-10,202411,2674.0,2674,2674,2674,1.0,615.51636,0,4,353870920241120165,2025-03-18,Piracicaba,1.2384677,434432,0,1,2,1108,,,,,200588,21.59,27.33,33.79,9.1,66.86,2431.0,21.86,1.3011932,2139.0,22.39,1.4105877,2035.0,21.13,1.6645193,1393.0,21.96,1.3629917,2319.75,21.7425,3015.0,3093.0,4326.0,4150.0
2024-03-17,202412,3015.0,3015,3015,3015,1.0,694.00964,0,4,353870920241220172,2025-03-25,Piracicaba,1.2492609,434432,0,1,2,1365,,,,,200588,22.34,26.36,31.54,32.5,72.71,2674.0,21.59,1.2384677,2431.0,21.86,1.3011932,2139.0,22.39,1.4105877,2035.0,21.13,1.6645193,2564.75,22.045,3093.0,4326.0,4150.0,4420.0
2024-03-24,202413,3093.0,3093,3093,3093,1.0,711.9641,0,4,353870920241320179,2025-04-01,Piracicaba,1.1557294,434432,1,1,2,1612,,,,,200588,19.5,22.56,26.57,36.0,82.43,3015.0,22.34,1.2492609,2674.0,21.59,1.2384677,2431.0,21.86,1.3011932,2139.0,22.39,1.4105877,2803.25,21.3225,4326.0,4150.0,4420.0,4774.0
2024-03-31,202414,4326.0,4326,4326,4326,1.0,995.783,0,4,353870920241420188,2025-04-10,Piracicaba,1.4551804,434432,0,1,2,2151,,,,,200588,20.14,25.66,32.37,1.8,63.71,3093.0,19.5,1.1557294,3015.0,22.34,1.2492609,2674.0,21.59,1.2384677,2431.0,21.86,1.3011932,3277.0,20.892500000000002,4150.0,4420.0,4774.0,4638.0
2024-04-07,202415,4150.0,4150,4150,4150,1.0,955.2703,0,4,353870920241520193,2025-04-15,Piracicaba,1.2242852,434432,1,1,2,2313,,,,,200588,20.33,24.96,30.49,13.6,72.57,4326.0,20.14,1.4551804,3093.0,19.5,1.1557294,3015.0,22.34,1.2492609,2674.0,21.59,1.2384677,3646.0,20.5775,4420.0,4774.0,4638.0,4254.0
2024-04-14,202416,4420.0,4420,4420,4420,1.0,1017.4205,0,4,353870920241620201,2025-04-23,Piracicaba,1.135657,434432,0,1,2,2536,,,,,200588,19.57,23.71,28.76,9.2,72.57,4150.0,20.33,1.2242852,4326.0,20.14,1.4551804,3093.0,19.5,1.1557294,3015.0,22.34,1.2492609,3997.25,19.884999999999998,4774.0,4638.0,4254.0,3952.0
2024-04-21,202417,4774.0,4774,4774,4774,1.0,1098.9061,0,4,353870920241720207,2025-04-29,Piracicaba,1.1338055,434432,0,1,2,2561,,,,,200588,18.23,24.97,32.43,0.0,61.0,4420.0,19.57,1.135657,4150.0,20.33,1.2242852,4326.0,20.14,1.4551804,3093.0,19.5,1.1557294,4417.5,19.5675,4638.0,4254.0,3952.0,3159.0
2024-04-28,202418,4638.0,4638,4638,4638,0.9884953,1067.601,0,4,353870920241820214,2025-05-06,Piracicaba,1.048931,434432,0,1,2,2611,,,,,200588,19.9,26.89,34.39,0.0,52.43,4774.0,18.23,1.1338055,4420.0,19.57,1.135657,4150.0,20.33,1.2242852,4326.0,20.14,1.4551804,4495.5,19.5075,4254.0,3952.0,3159.0,1980.0
2024-05-05,202419,4254.0,4254,4254,4254,0.0003734732,979.20966,0,4,353870920241920224,2025-05-16,Piracicaba,0.9307125,434432,0,0,2,2492,,,,,200588,18.94,25.36,32.8,0.0,54.43,4638.0,19.9,1.048931,4774.0,18.23,1.1338055,4420.0,19.57,1.135657,4150.0,20.33,1.2242852,4521.5,19.16,3952.0,3159.0,1980.0,1479.0
2024-05-12,202420,3952.0,3952,3952,3952,8.206872e-10,909.6936,0,4,353870920242020228,2025-05-20,Piracicaba,0.8769882,434432,0,0,2,2294,,,,,200588,17.84,23.87,31.29,0.2,58.86,4254.0,18.94,0.9307125,4638.0,19.9,1.048931,4774.0,18.23,1.1338055,4420.0,19.57,1.135657,4404.5,18.7275,3159.0,1980.0,1479.0,1599.0
2024-05-19,202421,3159.0,3159,3159,3159,0.0,727.1564,0,4,353870920242120236,2025-05-28,Piracicaba,0.7478335,434432,0,0,2,1713,,,,,200588,17.91,22.8,29.0,4.3,65.71,3952.0,17.84,0.8769882,4254.0,18.94,0.9307125,4638.0,19.9,1.048931,4774.0,18.23,1.1338055,4000.75,18.6475,1980.0,1479.0,1599.0,1483.0
2024-05-26,202422,1980.0,1980,1980,1980,0.0,455.76752,0,4,353870920242220242,2025-06-03,Piracicaba,0.5280809,434432,0,0,2,1103,,,,,200588,11.99,16.67,22.31,25.2,77.29,3159.0,17.91,0.7478335,3952.0,17.84,0.8769882,4254.0,18.94,0.9307125,4638.0,19.9,1.048931,3336.25,16.67,1479.0,1599.0,1483.0,1067.0
2024-06-02,202423,1479.0,1479,1479,1479,0.0,340.44455,0,4,353870920242320249,2025-06-10,Piracicaba,0.48870593,434432,0,0,2,607,,,,,200588,14.26,19.96,27.54,0.5,66.0,1980.0,11.99,0.5280809,3159.0,17.91,0.7478335,3952.0,17.84,0.8769882,4254.0,18.94,0.9307125,2642.5,15.5,1599.0,1483.0,1067.0,726.0
2024-06-09,202424,1599.0,1599,1599,1599,0.0,368.0668,0,4,353870920242420256,2025-06-17,Piracicaba,0.7166063,434432,0,0,2,702,,,,,200588,14.57,21.67,30.24,0.0,55.0,1479.0,14.26,0.48870593,1980.0,11.99,0.5280809,3159.0,17.91,0.7478335,3952.0,17.84,0.8769882,2054.25,14.682500000000001,1483.0,1067.0,726.0,573.0
2024-06-16,202425,1483.0,1483,1483,1483,9.718555e-06,341.36526,0,4,353870920242520263,2025-06-24,Piracicaba,0.85982686,434432,0,0,2,622,,,,,200588,13.97,21.3,29.91,0.0,49.86,1599.0,14.57,0.7166063,1479.0,14.26,0.48870593,1980.0,11.99,0.5280809,3159.0,17.91,0.7478335,1635.25,13.697500000000002,1067.0,726.0,573.0,480.0
2024-06-23,202426,1067.0,1067,1067,1067,0.0,245.60806,0,4,353870920242620270,2025-07-01,Piracicaba,0.69571596,434432,0,0,2,390,,,,,200588,16.24,22.34,29.93,0.0,60.14,1483.0,13.97,0.85982686,1599.0,14.57,0.7166063,1479.0,14.26,0.48870593,1980.0,11.99,0.5280809,1407.0,14.76,726.0,573.0,480.0,457.0
2024-06-30,202427,726.0,726,726,726,0.0,167.11476,0,4,353870920242720278,2025-07-09,Piracicaba,0.53187627,434432,0,0,2,238,,,,,200588,13.13,18.66,25.44,6.6,68.71,1067.0,16.24,0.69571596,1483.0,13.97,0.85982686,1599.0,14.57,0.7166063,1479.0,14.26,0.48870593,1218.75,14.477500000000001,573.0,480.0,457.0,391.0
2024-07-07,202428,573.0,573,573,573,0.0,131.89636,0,4,353870920242820284,2025-07-15,Piracicaba,0.52846247,434432,0,0,2,149,,,,,200588,14.54,18.7,24.57,16.2,78.43,726.0,13.13,0.53187627,1067.0,16.24,0.69571596,1483.0,13.97,0.85982686,1599.0,14.57,0.7166063,962.25,14.47,480.0,457.0,391.0,418.0
2024-07-14,202429,480.0,480,480,480,0.0,110.4891,0,4,353870920242920292,2025-07-23,Piracicaba,0.6001982,434432,0,0,2,123,,,,,200588,13.07,19.0,27.11,0.0,67.0,573.0,14.54,0.52846247,726.0,13.13,0.53187627,1067.0,16.24,0.69571596,1483.0,13.97,0.85982686,711.5,14.245,457.0,391.0,418.0,313.0
2024-07-21,202430,457.0,457,457,457,1.4411539e-06,105.19483,0,4,353870920243020298,2025-07-29,Piracicaba,0.74981767,434432,0,0,2,112,,,,,200588,11.69,19.74,28.96,0.0,51.0,480.0,13.07,0.6001982,573.0,14.54,0.52846247,726.0,13.13,0.53187627,1067.0,16.24,0.69571596,559.0,13.1075,391.0,418.0,313.0,357.0
2024-07-28,202431,391.0,391,391,391,6.0138394e-05,90.00258,0,4,353870920243120305,2025-08-05,Piracicaba,0.7727888,434432,0,0,2,71,,,,,200588,14.37,20.99,28.59,0.6,56.57,457.0,11.69,0.74981767,480.0,13.07,0.6001982,573.0,14.54,0.52846247,726.0,13.13,0.53187627,475.25,13.417499999999999,418.0,313.0,357.0,289.0
2024-08-04,202432,418.0,418,418,418,0.13900101,96.21759,0,4,353870920243220312,2025-08-12,Piracicaba,0.9290113,434432,0,0,2,54,,,,,200588,16.31,22.29,28.49,14.4,50.86,391.0,14.37,0.7727888,457.0,11.69,0.74981767,480.0,13.07,0.6001982,573.0,14.54,0.52846247,436.5,13.86,313.0,357.0,289.0,323.0
2024-08-11,202433,313.0,313,313,313,9.762034e-05,72.0481,0,1,353870920243320321,2025-08-21,Piracicaba,0.75756866,434432,0,0,1,15,,,,,200588,9.73,18.11,28.07,0.0,52.57,418.0,16.31,0.9290113,391.0,14.37,0.7727888,457.0,11.69,0.74981767,480.0,13.07,0.6001982,394.75,13.024999999999999,357.0,289.0,323.0,336.0
2024-08-18,202434,357.0,357,357,357,0.16707839,82.17627,0,1,353870920243420328,2025-08-28,Piracicaba,0.93148506,434432,0,0,1,15,,,,,200588,16.16,24.4,34.44,5.4,41.29,313.0,9.73,0.75756866,418.0,16.31,0.9290113,391.0,14.37,0.7727888,457.0,11.69,0.74981767,369.75,14.1425,289.0,323.0,336.0,307.0
2024-08-25,202435,289.0,289,289,289,0.0069110156,66.52364,0,1,353870920243520333,2025-09-02,Piracicaba,0.82289165,434432,0,0,1,20,,,,,200588,11.21,18.6,27.1,7.1,56.71,357.0,16.16,0.93148506,313.0,9.73,0.75756866,418.0,16.31,0.9290113,391.0,14.37,0.7727888,344.25,13.352500000000001,323.0,336.0,307.0,348.0
2024-09-01,202436,323.0,323,323,323,0.39363578,74.34995,0,1,353870920243620340,2025-09-09,Piracicaba,0.97911185,434432,0,0,1,13,,,,,200588,16.89,25.44,35.51,0.0,42.86,289.0,11.21,0.82289165,357.0,16.16,0.93148506,313.0,9.73,0.75756866,418.0,16.31,0.9290113,320.5,13.4975,336.0,307.0,348.0,303.0
2024-09-08,202437,336.0,336,336,336,0.7742136,77.34237,0,1,353870920243720347,2025-09-16,Piracicaba,1.0606728,434432,0,0,1,11,,,,,200588,20.01,28.06,36.26,0.0,30.0,323.0,16.89,0.97911185,289.0,11.21,0.82289165,357.0,16.16,0.93148506,313.0,9.73,0.75756866,326.25,16.067500000000003,307.0,348.0,303.0,306.0
2024-09-15,202438,307.0,307,307,307,0.33876276,70.666985,0,1,353870920243820354,2025-09-23,Piracicaba,0.9672833,434432,0,0,1,3,,,,,200588,16.77,21.99,28.5,19.8,67.14,336.0,20.01,1.0606728,323.0,16.89,0.97911185,289.0,11.21,0.82289165,357.0,16.16,0.93148506,313.75,16.22,348.0,303.0,306.0,306.0
2024-09-22,202439,348.0,348,348,348,0.8377845,80.1046,0,1,353870920243920363,2025-10-02,Piracicaba,1.0790595,434432,0,0,1,19,,,,,200588,19.49,27.41,36.03,1.8,44.14,307.0,16.77,0.9672833,336.0,20.01,1.0606728,323.0,16.89,0.97911185,289.0,11.21,0.82289165,328.5,18.29,303.0,306.0,306.0,294.0
2024-09-29,202440,303.0,303,303,303,0.21060705,69.74625,0,1,353870920244020368,2025-10-07,Piracicaba,0.9377592,434432,0,0,1,9,,,,,200588,18.44,25.71,34.33,0.6,50.29,348.0,19.49,1.0790595,307.0,16.77,0.9672833,336.0,20.01,1.0606728,323.0,16.89,0.97911185,323.5,18.677500000000002,306.0,306.0,294.0,290.0
2024-10-06,202441,306.0,306,306,306,0.254219,70.4368,0,1,353870920244120376,2025-10-15,Piracicaba,0.9486403,434432,0,0,1,6,,,,,200588,17.9,24.5,32.81,27.2,61.14,303.0,18.44,0.9377592,348.0,19.49,1.0790595,307.0,16.77,0.9672833,336.0,20.01,1.0606728,316.0,18.15,306.0,294.0,290.0,264.0
2024-10-13,202442,306.0,306,306,306,0.37758607,70.4368,0,1,353870920244220381,2025-10-20,Piracicaba,0.9752752,434432,0,0,1,15,,,,,200588,18.11,24.64,32.26,11.2,60.57,306.0,17.9,0.9486403,303.0,18.44,0.9377592,348.0,19.49,1.0790595,307.0,16.77,0.9672833,315.75,18.485,294.0,290.0,264.0,345.0
2024-10-20,202443,294.0,294,294,294,0.31910104,67.674576,0,1,353870920244320390,2025-10-29,Piracicaba,0.96234185,434432,0,0,1,16,,,,,200588,20.81,24.41,29.36,55.1,76.0,306.0,18.11,0.9752752,306.0,17.9,0.9486403,303.0,18.44,0.9377592,348.0,19.49,1.0790595,302.25,18.815,290.0,264.0,345.0,306.0
2024-10-27,202444,290.0,290,290,290,0.3274114,66.75383,0,1,353870920244420396,2025-11-04,Piracicaba,0.96390575,434432,0,0,1,7,,,,,200588,18.37,23.43,29.34,25.1,68.71,294.0,20.81,0.96234185,306.0,18.11,0.9752752,306.0,17.9,0.9486403,303.0,18.44,0.9377592,299.0,18.7975,264.0,345.0,306.0,310.0
2024-11-03,202445,264.0,264,264,264,0.10427358,60.769005,0,1,353870920244520404,2025-11-12,Piracicaba,0.8989734,434432,1,0,1,7,,,,,200588,20.64,22.69,25.6,133.9,85.86,290.0,18.37,0.96390575,294.0,20.81,0.96234185,306.0,18.11,0.9752752,306.0,17.9,0.9486403,288.5,19.4825,345.0,306.0,310.0,269.0
