data_iniSE,SE,casos_est,casos_est_min,casos_est_max,casos,p_rt1,p_inc100k,Localidade_id,nivel,id,versao_modelo,municipio_nome,rt,pop,tmin,umidmax,receptivo,transmissao,nivel_inc,umidmed,umidmin,tmed,tmax,casprov,casprov_est,casprov_est_min,casprov_est_max,casconf,notif_accum_year,casos_est_lag_1,tmin_lag_1,rt_lag_1,casos_est_lag_2,tmin_lag_2,rt_lag_2,casos_est_lag_3,tmin_lag_3,rt_lag_3,casos_est_lag_4,tmin_lag_4,rt_lag_4,casos_est_roll_4,tmin_roll_4,target_h1,target_h2,target_h3,target_h4
2023-04-09,202315,211.0,211,211,211,0.9397928,158.83052,0,4,355620620231519828,2024-04-15,Valinhos,1.1701005,132846,18.4285714285714,92.2939471428571,0,0,2,77.1175728571429,57.8034017142857,21.7626808571429,26.2857142857143,83,,,,,29800,150.0,18.0,0.8667358,183.0,21.1111111111111,1.3423908,219.0,20.7142857142857,2.1744046,115.0,21.0,1.425696,190.75,19.563492063492053,169.0,161.0,212.0,154.0
2023-04-16,202316,169.0,169,169,169,0.34019756,127.21497,0,4,355620620231619835,2024-04-22,Valinhos,0.95670056,132846,16.7142857142857,89.8042585714286,0,0,2,73.9821242857143,47.8334297142857,20.410714,25.7142857142857,42,,,,,29800,211.0,18.4285714285714,1.1701005,150.0,18.0,0.8667358,183.0,21.1111111111111,1.3423908,219.0,20.7142857142857,2.1744046,178.25,18.563492063492056,161.0,212.0,154.0,128.0
2023-04-23,202317,161.0,161,161,161,0.1402642,121.19296,0,4,355620620231719842,2024-04-29,Valinhos,0.88987404,132846,16.8571428571429,91.4616871428571,0,0,2,77.5492907142857,57.5454145714286,19.7023808571429,23.8571428571429,18,,,,,29800,169.0,16.7142857142857,0.95670056,211.0,18.4285714285714,1.1701005,150.0,18.0,0.8667358,183.0,21.1111111111111,1.3423908,172.75,17.500000000000004,212.0,154.0,128.0,93.0
2023-04-30,202318,212.0,212,212,212,0.95855546,159.58328,0,4,355620620231819849,2024-05-06,Valinhos,1.1922196,132846,20.2857142857143,83.676598,1,1,2,79.7594801428571,76.0600414285714,20.7755102857143,21.2857142857143,24,,,,,29800,161.0,16.8571428571429,0.88987404,169.0,16.7142857142857,0.95670056,211.0,18.4285714285714,1.1701005,150.0,18.0,0.8667358,188.25,18.07142857142858,154.0,128.0,93.0,63.0
2023-05-07,202319,154.0,154,154,154,0.10445692,115.9237,0,4,355620620231919856,2024-05-13,Valinhos,0.87095773,132846,19.1538461538462,83.3761157692308,1,0,2,78.8474393076923,72.7576704615385,20.0128205384615,21.1923076923077,18,,,,,29800,212.0,20.2857142857143,1.1922196,161.0,16.8571428571429,0.88987404,169.0,16.7142857142857,0.95670056,211.0,18.4285714285714,1.1701005,174.0,18.252747252747277,128.0,93.0,63.0,45.0
2023-05-14,202320,128.0,128,128,128,0.0021354817,96.352165,0,4,355620620232019863,2024-05-20,Valinhos,0.71996135,132846,14.0,81.3471367142857,0,0,2,69.9231502857143,55.3024812857143,16.5566771428571,19.8571428571429,16,,,,,29800,154.0,19.1538461538462,0.87095773,212.0,20.2857142857143,1.1922196,161.0,16.8571428571429,0.88987404,169.0,16.7142857142857,0.95670056,163.75,17.574175824175853,93.0,63.0,45.0,51.0
2023-05-21,202321,93.0,93,93,93,1.7036882e-05,70.005875,0,4,355620620232119870,2024-05-27,Valinhos,0.58786976,132846,15.7142857142857,81.2713008571429,0,0,2,64.7863881428571,46.252562,19.5357142857143,23.8571428571429,10,,,,,29800,128.0,14.0,0.71996135,154.0,19.1538461538462,0.87095773,212.0,20.2857142857143,1.1922196,161.0,16.8571428571429,0.88987404,146.75,17.28846153846155,63.0,45.0,51.0,55.0
2023-05-28,202322,63.0,63,63,63,1.5557773e-06,47.423332,0,4,355620620232219877,2024-06-03,Valinhos,0.49835718,132846,16.7083333333333,86.4010215833333,0,0,2,84.0098628333333,81.4000858333333,17.1339286666667,17.5833333333333,15,,,,,29800,93.0,15.7142857142857,0.58786976,128.0,14.0,0.71996135,154.0,19.1538461538462,0.87095773,212.0,20.2857142857143,1.1922196,109.5,16.394116300366306,45.0,51.0,55.0,39.0
2023-06-04,202323,45.0,45,45,45,9.0151725e-06,33.87381,0,4,355620620232319884,2024-06-10,Valinhos,0.4735666,132846,10.4777857142857,94.8621857142857,0,0,2,74.2442,43.8709428571429,16.6324714285714,24.3906857142857,4,,,,,29800,63.0,16.7083333333333,0.49835718,93.0,15.7142857142857,0.58786976,128.0,14.0,0.71996135,154.0,19.1538461538462,0.87095773,82.25,14.22510119047618,51.0,55.0,39.0,42.0
2023-06-11,202324,51.0,51,51,51,0.050128855,38.390316,0,4,355620620232419884,2024-06-10,Valinhos,0.7401943,132846,13.7300857142857,92.2052,0,0,2,82.8351142857143,67.7536,16.4274142857143,20.2140571428571,8,,,,,29800,45.0,10.4777857142857,0.4735666,63.0,16.7083333333333,0.49835718,93.0,15.7142857142857,0.58786976,128.0,14.0,0.71996135,63.0,14.157622619047604,55.0,39.0,42.0,35.0
2023-06-18,202325,55.0,55,55,55,0.53385264,41.40132,0,4,355620620232519898,2024-06-24,Valinhos,1.0163366,132846,14.7142857142857,79.56261,0,0,2,75.8701751428571,71.3248131428571,15.4183674285714,16.2857142857143,6,,,,,29800,51.0,13.7300857142857,0.7401943,45.0,10.4777857142857,0.4735666,63.0,16.7083333333333,0.49835718,93.0,15.7142857142857,0.58786976,53.5,13.907622619047604,39.0,42.0,35.0,27.0
2023-06-25,202326,39.0,39,39,39,0.11104851,29.357302,0,4,355620620232619905,2024-07-01,Valinhos,0.77258736,132846,18.0,73.767946,0,0,2,71.9080205714286,69.8646587142857,18.4107142857143,18.8571428571429,3,,,,,29800,55.0,14.7142857142857,1.0163366,51.0,13.7300857142857,0.7401943,45.0,10.4777857142857,0.4735666,63.0,16.7083333333333,0.49835718,47.5,14.23053928571428,42.0,35.0,27.0,34.0
2023-07-02,202327,42.0,42,42,42,0.23949689,31.615555,0,4,355620620232719913,2024-07-09,Valinhos,0.862277,132846,14.9259259259259,75.775471037037,0,0,2,71.8112574814815,67.9449488888889,15.6342592592593,16.3703703703704,1,,,,,29800,39.0,18.0,0.77258736,55.0,14.7142857142857,1.0163366,51.0,13.7300857142857,0.7401943,45.0,10.4777857142857,0.4735666,46.75,15.342574338624328,35.0,27.0,34.0,27.0
2023-07-09,202328,35.0,35,35,35,0.1571228,26.346296,0,4,355620620232819919,2024-07-15,Valinhos,0.79760927,132846,14.1170714285714,85.5333142857143,0,0,2,68.9721285714286,43.0748428571429,18.1617,23.6376142857143,1,,,,,29800,42.0,14.9259259259259,0.862277,39.0,18.0,0.77258736,55.0,14.7142857142857,1.0163366,51.0,13.7300857142857,0.7401943,42.75,15.439320767195753,27.0,34.0,27.0,31.0
2023-07-16,202329,27.0,27,27,27,0.06337749,20.324286,0,4,355620620232919928,2024-07-24,Valinhos,0.68665934,132846,13.2349142857143,88.7842857142857,0,0,1,74.2289142857143,52.1342714285714,17.6139714285714,23.7262428571429,3,,,,,29800,35.0,14.1170714285714,0.79760927,42.0,14.9259259259259,0.862277,39.0,18.0,0.77258736,55.0,14.7142857142857,1.0163366,35.75,15.069477910052905,34.0,27.0,31.0,33.0
2023-07-23,202330,34.0,34,34,34,0.45891112,25.593544,0,1,355620620233019934,2024-07-30,Valinhos,0.9755833,132846,13.4956571428571,89.4469285714286,0,0,2,68.0598714285714,41.9201,18.9485857142857,25.5614,1,,,,,29800,27.0,13.2349142857143,0.68665934,35.0,14.1170714285714,0.79760927,42.0,14.9259259259259,0.862277,39.0,18.0,0.77258736,34.5,13.943392195767178,27.0,31.0,33.0,36.0
2023-07-30,202331,27.0,27,27,27,0.28205028,20.324286,0,1,355620620233119941,2024-08-06,Valinhos,0.8606105,132846,12.1039428571429,92.1255142857143,0,0,1,69.0895714285714,36.3662142857143,18.2782857142857,26.7360428571429,0,,,,,29800,34.0,13.4956571428571,0.9755833,27.0,13.2349142857143,0.68665934,35.0,14.1170714285714,0.79760927,42.0,14.9259259259259,0.862277,30.75,13.237896428571428,31.0,33.0,36.0,36.0
2023-08-06,202332,31.0,31,31,31,0.53148085,23.33529,0,1,355620620233219949,2024-08-14,Valinhos,1.0202302,132846,15.6658571428571,84.4821,0,0,1,63.3799142857143,39.7397714285714,20.8511714285714,27.7268714285714,0,,,,,29800,27.0,12.1039428571429,0.8606105,34.0,13.4956571428571,0.9755833,27.0,13.2349142857143,0.68665934,35.0,14.1170714285714,0.79760927,29.75,13.625092857142853,33.0,36.0,36.0,16.0
2023-08-13,202333,33.0,33,33,33,0.6530563,24.840794,0,1,355620620233319956,2024-08-21,Valinhos,1.1036867,132846,16.4004428571429,85.8572571428572,0,0,1,68.5488285714286,47.2486571428571,20.4659,26.0707857142857,2,,,,,29800,31.0,15.6658571428571,1.0202302,27.0,12.1039428571429,0.8606105,34.0,13.4956571428571,0.9755833,27.0,13.2349142857143,0.68665934,31.25,14.416475000000002,36.0,36.0,16.0,38.0
2023-08-20,202334,36.0,36,36,36,0.7395414,27.099047,0,1,355620620233419962,2024-08-27,Valinhos,1.1692401,132846,16.3253571428571,77.8445142857143,0,0,2,62.0306857142857,41.9620428571429,21.0631571428571,27.1508571428571,2,,,,,29800,33.0,16.4004428571429,1.1036867,31.0,15.6658571428571,1.0202302,27.0,12.1039428571429,0.8606105,34.0,13.4956571428571,0.9755833,31.75,15.123900000000003,36.0,16.0,38.0,31.0
2023-08-27,202335,36.0,36,36,36,0.64494914,27.099047,0,4,355620620233519969,2024-09-03,Valinhos,1.0931313,132846,13.7619142857143,90.0188714285714,0,0,2,72.8329714285714,52.3156428571429,18.1427285714286,24.0524,1,,,,,29800,36.0,16.3253571428571,1.1692401,33.0,16.4004428571429,1.1036867,31.0,15.6658571428571,1.0202302,27.0,12.1039428571429,0.8606105,34.0,15.538392857142854,16.0,38.0,31.0,31.0
2023-09-03,202336,16.0,16,16,16,0.0051820627,12.044021,0,1,355620620233619979,2024-09-13,Valinhos,0.47449967,132846,18.1082,83.8089142857143,0,0,1,67.3197142857143,45.8346,22.4926,28.3860714285714,0,,,,,29800,36.0,13.7619142857143,1.0931313,36.0,16.3253571428571,1.1692401,33.0,16.4004428571429,1.1036867,31.0,15.6658571428571,1.0202302,30.25,16.14897857142858,38.0,31.0,31.0,41.0
2023-09-10,202337,38.0,38,38,38,0.804812,28.60455,0,1,355620620233719984,2024-09-18,Valinhos,1.2290254,132846,15.9815285714286,83.5657857142857,0,0,1,61.6944857142857,35.1128714285714,21.8001714285714,29.0143142857143,2,,,,,29800,16.0,18.1082,0.47449967,36.0,13.7619142857143,1.0931313,36.0,16.3253571428571,1.1692401,33.0,16.4004428571429,1.1036867,31.5,16.04425,31.0,31.0,41.0,26.0
2023-09-17,202338,31.0,31,31,31,0.65017533,23.33529,0,1,355620620233819990,2024-09-24,Valinhos,1.1049037,132846,18.367,83.0366,0,0,1,56.3757,29.0371428571429,25.0369428571429,32.8307428571429,0,,,,,29800,38.0,15.9815285714286,1.2290254,16.0,18.1082,0.47449967,36.0,13.7619142857143,1.0931313,36.0,16.3253571428571,1.1692401,30.25,16.554660714285728,31.0,41.0,26.0,39.0
2023-09-24,202339,31.0,31,31,31,0.5351526,23.33529,0,1,355620620233919998,2024-10-02,Valinhos,1.0226353,132846,18.792,87.2495714285714,0,0,1,66.0832,42.8671857142857,24.0120714285714,30.8831857142857,0,,,,,29800,31.0,18.367,1.1049037,38.0,15.9815285714286,1.2290254,16.0,18.1082,0.47449967,36.0,13.7619142857143,1.0931313,29.0,17.812182142857154,41.0,26.0,39.0,48.0
2023-10-01,202340,41.0,41,41,41,0.84674525,30.862804,0,1,355620620234020005,2024-10-09,Valinhos,1.2691499,132846,20.0623285714286,91.5046857142857,1,0,1,79.9688714285714,62.3809857142857,23.3691571428571,28.5105571428571,1,,,,,29800,31.0,18.792,1.0226353,31.0,18.367,1.1049037,38.0,15.9815285714286,1.2290254,16.0,18.1082,0.47449967,35.25,18.300714285714307,26.0,39.0,48.0,32.0
2023-10-08,202341,26.0,26,26,26,0.16892621,19.571533,0,1,355620620234120012,2024-10-16,Valinhos,0.78030497,132846,18.4273714285714,93.4607571428571,0,0,1,80.2268857142857,61.9206428571429,21.5496285714286,26.2772571428571,2,,,,,29800,41.0,20.0623285714286,1.2691499,31.0,18.792,1.0226353,31.0,18.367,1.1049037,38.0,15.9815285714286,1.2290254,32.25,18.912175000000005,39.0,48.0,32.0,41.0
2023-10-15,202342,39.0,39,39,39,0.7179428,29.357302,0,1,355620620234220019,2024-10-23,Valinhos,1.1437306,132846,17.8515142857143,89.9833714285714,0,0,1,76.9671714285714,58.8105857142857,21.6519857142857,26.7948428571429,4,,,,,29800,26.0,18.4273714285714,0.78030497,41.0,20.0623285714286,1.2691499,31.0,18.792,1.0226353,31.0,18.367,1.1049037,34.25,18.78330357142858,48.0,32.0,41.0,35.0
2023-10-22,202343,48.0,48,48,48,0.9383516,36.13206,0,1,355620620234320026,2024-10-30,Valinhos,1.4060602,132846,19.2691428571429,90.9012428571429,1,0,2,74.4385285714286,53.6891428571429,23.3075142857143,28.8719285714286,1,,,,,29800,39.0,17.8515142857143,1.1437306,26.0,18.4273714285714,0.78030497,41.0,20.0623285714286,1.2691499,31.0,18.792,1.0226353,38.5,18.902589285714303,32.0,41.0,35.0,40.0
2023-10-29,202344,32.0,32,32,32,0.2515638,24.088041,0,1,355620620234420032,2024-11-05,Valinhos,0.85225344,132846,20.0306428571429,94.7360857142857,1,0,1,79.0987428571429,59.2922,23.0448428571429,27.5722571428571,1,,,,,29800,48.0,19.2691428571429,1.4060602,39.0,17.8515142857143,1.1437306,26.0,18.4273714285714,0.78030497,41.0,20.0623285714286,1.2691499,36.25,18.894667857142878,41.0,35.0,40.0,39.0
2023-11-05,202345,41.0,41,41,41,0.5385628,30.862804,0,1,355620620234520039,2024-11-12,Valinhos,1.0216173,132846,17.1708428571429,82.4956714285714,0,0,1,61.6061428571429,37.9269714285714,23.1265428571429,30.5602285714286,2,,,,,29800,32.0,20.0306428571429,0.85225344,48.0,19.2691428571429,1.4060602,39.0,17.8515142857143,1.1437306,26.0,18.4273714285714,0.78030497,40.0,18.58053571428575,35.0,40.0,39.0,41.0
2023-11-12,202346,35.0,35,35,35,0.3441317,26.346296,0,1,355620620234620046,2024-11-19,Valinhos,0.9110398,132846,21.8593428571429,79.1678285714286,1,0,1,57.6835571428571,32.9584285714286,27.7337571428571,34.9298428571429,5,,,,,29800,41.0,17.1708428571429,1.0216173,32.0,20.0306428571429,0.85225344,48.0,19.2691428571429,1.4060602,39.0,17.8515142857143,1.1437306,39.0,19.582492857142903,40.0,39.0,41.0,35.0
2023-11-19,202347,40.0,40,40,40,0.6125508,30.110052,0,1,355620620234720056,2024-11-29,Valinhos,1.066773,132846,19.8707,90.6685571428571,1,0,1,77.9770428571429,63.1837714285714,22.9007428571429,26.6699428571429,2,,,,,29800,35.0,21.8593428571429,0.9110398,41.0,17.1708428571429,1.0216173,32.0,20.0306428571429,0.85225344,48.0,19.2691428571429,1.4060602,37.0,19.73288214285718,39.0,41.0,35.0,28.0
2023-11-26,202348,39.0,39,39,39,0.5632527,29.357302,0,1,355620620234820060,2024-12-03,Valinhos,1.0368493,132846,18.9696714285714,95.8308714285714,0,0,1,80.3765714285714,62.3156428571429,22.9942571428571,27.7297428571429,4,,,,,29800,40.0,19.8707,1.066773,35.0,21.8593428571429,0.9110398,41.0,17.1708428571429,1.0216173,32.0,20.0306428571429,0.85225344,38.75,19.467639285714302,41.0,35.0,28.0,24.0
2023-12-03,202349,41.0,41,41,41,0.6136583,30.862804,0,1,355620620234920067,2024-12-10,Valinhos,1.0666227,132846,20.3997285714286,92.7412285714286,1,0,1,77.0990142857143,58.0715714285714,24.4407428571429,29.1669285714286,8,,,,,29800,39.0,18.9696714285714,1.0368493,40.0,19.8707,1.066773,35.0,21.8593428571429,0.9110398,41.0,17.1708428571429,1.0216173,38.75,20.274860714285726,35.0,28.0,24.0,88.0
2023-12-10,202350,35.0,35,35,35,0.31496924,26.346296,0,1,355620620235020074,2024-12-17,Valinhos,0.894596,132846,18.9481,92.1977571428571,0,0,1,70.8882,47.6728142857143,23.9042428571429,29.5311285714286,4,,,,,29800,41.0,20.3997285714286,1.0666227,39.0,18.9696714285714,1.0368493,40.0,19.8707,1.066773,35.0,21.8593428571429,0.9110398,38.75,19.547050000000006,28.0,24.0,88.0,96.0
2023-12-17,202351,28.0,28,28,28,0.10527721,21.077036,0,1,355620620235120081,2024-12-24,Valinhos,0.7350142,132846,20.4591714285714,87.8787285714286,1,0,1,66.2093571428571,42.3946571428571,25.0947857142857,30.4043857142857,9,,,,,29800,35.0,18.9481,0.894596,41.0,20.3997285714286,1.0666227,39.0,18.9696714285714,1.0368493,40.0,19.8707,1.066773,35.75,19.694167857142855,24.0,88.0,96.0,119.0
2023-12-24,202352,24.0,24,24,24,0.08764786,18.06603,0,1,355620620235220088,2024-12-31,Valinhos,0.70088524,132846,20.5366857142857,83.5843714285714,1,0,1,62.4120857142857,39.5822,25.5684857142857,31.2877142857143,11,,,,,29800,28.0,20.4591714285714,0.7350142,35.0,18.9481,0.894596,41.0,20.3997285714286,1.0666227,39.0,18.9696714285714,1.0368493,32.0,20.085921428571428,88.0,96.0,119.0,161.0
2023-12-31,202401,88.0,88,88,88,0.9999999,66.24211,0,2,355620620240120096,2025-01-08,Valinhos,2.7002363,132846,19.5395714285714,88.1659857142857,1,1,2,69.9933571428571,50.0254285714286,23.5618571428571,28.4492428571429,25,,,,,29800,24.0,20.5366857142857,0.70088524,28.0,20.4591714285714,0.7350142,35.0,18.9481,0.894596,41.0,20.3997285714286,1.0666227,43.75,19.870882142857127,96.0,119.0,161.0,219.0
2024-01-07,202402,96.0,96,96,96,0.99999374,72.26412,0,4,355620620240220096,2025-01-08,Valinhos,2.137941,132846,21.0715285714286,90.1972,1,1,2,72.3602857142857,51.1457142857143,25.0369142857143,29.6708,38,,,,,29800,88.0,19.5395714285714,2.7002363,24.0,20.5366857142857,0.70088524,28.0,20.4591714285714,0.7350142,35.0,18.9481,0.894596,59.0,20.401739285714278,119.0,161.0,219.0,357.0
2024-01-14,202403,119.0,119,119,119,0.9996455,89.57741,0,4,355620620240320109,2025-01-21,Valinhos,1.6417708,132846,21.0957428571429,92.4950714285714,1,1,2,77.3249571428571,58.4892857142857,24.9078428571429,29.3821714285714,55,,,,,29800,96.0,21.0715285714286,2.137941,88.0,19.5395714285714,2.7002363,24.0,20.5366857142857,0.70088524,28.0,20.4591714285714,0.7350142,81.75,20.560882142857153,161.0,219.0,357.0,397.0
2024-01-21,202404,161.0,161,161,161,0.99994713,121.19296,0,4,355620620240420117,2025-01-29,Valinhos,1.6278657,132846,17.8736714285714,91.5314428571428,0,1,2,79.4458142857143,64.9321142857143,20.7549571428571,24.4959428571429,76,,,,,29800,119.0,21.0957428571429,1.6417708,96.0,21.0715285714286,2.137941,88.0,19.5395714285714,2.7002363,24.0,20.5366857142857,0.70088524,116.0,19.89512857142858,219.0,357.0,397.0,533.0
2024-01-28,202405,219.0,219,219,219,0.9999997,164.85254,0,4,355620620240520123,2025-02-04,Valinhos,1.7300222,132846,18.1426142857143,93.8624,0,1,2,75.4507142857143,51.0435285714286,22.8883571428571,28.3929428571429,86,,,,,29800,161.0,17.8736714285714,1.6278657,119.0,21.0957428571429,1.6417708,96.0,21.0715285714286,2.137941,88.0,19.5395714285714,2.7002363,148.75,19.545889285714303,357.0,397.0,533.0,509.0
2024-02-04,202406,357.0,357,357,357,1.0,268.7322,0,4,355620620240620130,2025-02-11,Valinhos,2.0886846,132846,19.5280142857143,92.1781142857143,1,1,2,72.4755714285714,49.5735714285714,24.4183285714286,29.3904714285714,147,,,,,29800,219.0,18.1426142857143,1.7300222,161.0,17.8736714285714,1.6278657,119.0,21.0957428571429,1.6417708,96.0,21.0715285714286,2.137941,214.0,19.160010714285725,397.0,533.0,509.0,417.0
2024-02-11,202407,397.0,397,397,397,1.0,298.84225,0,4,355620620240720137,2025-02-18,Valinhos,1.6472329,132846,20.3426142857143,89.9651714285714,1,1,2,75.8273714285714,59.7689571428571,23.7789857142857,27.7183428571429,171,,,,,29800,357.0,19.5280142857143,2.0886846,219.0,18.1426142857143,1.7300222,161.0,17.8736714285714,1.6278657,119.0,21.0957428571429,1.6417708,283.5,18.971728571428578,533.0,509.0,417.0,328.0
2024-02-18,202408,533.0,533,533,533,1.0,401.21646,0,4,355620620240820145,2025-02-26,Valinhos,1.6176683,132846,19.2938,95.3687285714286,1,1,2,82.3328857142857,64.4144857142857,22.9444142857143,27.5714571428571,217,,,,,29800,397.0,20.3426142857143,1.6472329,357.0,19.5280142857143,2.0886846,219.0,18.1426142857143,1.7300222,161.0,17.8736714285714,1.6278657,376.5,19.32676071428573,509.0,417.0,328.0,440.0
2024-02-25,202409,509.0,509,509,509,0.9991529,383.15042,0,4,355620620240920154,2025-03-07,Valinhos,1.2301549,132846,20.6808714285714,94.4665571428571,1,1,2,78.8134285714286,60.3772428571429,24.6668428571429,29.0574285714286,238,,,,,29800,533.0,19.2938,1.6176683,397.0,20.3426142857143,1.6472329,357.0,19.5280142857143,2.0886846,219.0,18.1426142857143,1.7300222,449.0,19.961325000000002,417.0,328.0,440.0,385.0
2024-03-03,202410,417.0,417,417,417,0.026680073,313.8973,0,4,355620620241020158,2025-03-11,Valinhos,0.878555,132846,20.4744857142857,92.9751,1,0,2,78.8649285714286,60.4064714285714,23.9746571428571,28.1203428571429,255,,,,,29800,509.0,20.6808714285714,1.2301549,533.0,19.2938,1.6176683,397.0,20.3426142857143,1.6472329,357.0,19.5280142857143,2.0886846,464.0,20.197942857142856,328.0,440.0,385.0,395.0
2024-03-10,202411,328.0,328,328,328,1.2183541e-07,246.90244,0,4,355620620241120165,2025-03-18,Valinhos,0.69243747,132846,20.0788142857143,93.5821857142857,1,0,2,75.6205571428571,51.3345285714286,24.6547,30.0621,229,,,,,29800,417.0,20.4744857142857,0.878555,509.0,20.6808714285714,1.2301549,533.0,19.2938,1.6176683,397.0,20.3426142857143,1.6472329,446.75,20.131992857142855,440.0,385.0,395.0,533.0
2024-03-17,202412,440.0,440,440,440,0.71603507,331.21057,0,4,355620620241220172,2025-03-25,Valinhos,1.0396259,132846,20.7050285714286,93.5171571428571,1,0,2,80.0877428571429,61.5491857142857,24.1306857142857,28.6706285714286,340,,,,,29800,328.0,20.0788142857143,0.69243747,417.0,20.4744857142857,0.878555,509.0,20.6808714285714,1.2301549,533.0,19.2938,1.6176683,423.5,20.484800000000003,385.0,395.0,533.0,492.0
2024-03-24,202413,385.0,385,385,385,0.44414297,289.80927,0,4,355620620241320179,2025-04-01,Valinhos,0.9899571,132846,17.8640714285714,95.3800714285714,0,0,2,84.6012285714286,68.5194571428571,20.8302571428571,24.5662714285714,305,,,,,29800,440.0,20.7050285714286,1.0396259,328.0,20.0788142857143,0.69243747,417.0,20.4744857142857,0.878555,509.0,20.6808714285714,1.2301549,392.5,19.780600000000003,395.0,533.0,492.0,450.0
2024-03-31,202414,395.0,395,395,395,0.51096547,297.33676,0,4,355620620241420188,2025-04-10,Valinhos,1.0019579,132846,18.1139857142857,92.7937285714286,0,0,2,72.0327,46.6805571428571,23.1672,28.4751714285714,283,,,,,29800,385.0,17.8640714285714,0.9899571,440.0,20.7050285714286,1.0396259,328.0,20.0788142857143,0.69243747,417.0,20.4744857142857,0.878555,387.0,19.190475000000003,533.0,492.0,450.0,435.0
2024-04-07,202415,533.0,533,533,533,0.99998784,401.21646,0,4,355620620241520193,2025-04-15,Valinhos,1.3191713,132846,18.9451571428571,92.5871428571429,0,1,2,76.9007285714286,57.1558428571429,22.5062428571429,26.8056571428571,357,,,,,29800,395.0,18.1139857142857,1.0019579,385.0,17.8640714285714,0.9899571,440.0,20.7050285714286,1.0396259,328.0,20.0788142857143,0.69243747,438.25,18.907060714285702,492.0,450.0,435.0,459.0
2024-04-14,202416,492.0,492,492,492,0.9763063,370.35364,0,4,355620620241620201,2025-04-23,Valinhos,1.139461,132846,18.7971857142857,89.4246714285714,0,1,2,74.6480571428571,56.2946714285714,21.8049857142857,25.8454571428571,326,,,,,29800,533.0,18.9451571428571,1.3191713,395.0,18.1139857142857,1.0019579,385.0,17.8640714285714,0.9899571,440.0,20.7050285714286,1.0396259,451.25,18.430099999999978,450.0,435.0,459.0,385.0
2024-04-21,202417,450.0,450,450,450,0.20782752,338.7381,0,4,355620620241720207,2025-04-29,Valinhos,0.9478869,132846,16.6311285714286,88.7292714285714,0,0,2,66.2114,39.0410285714286,22.1979571428571,28.5355142857143,293,,,,,29800,492.0,18.7971857142857,1.139461,533.0,18.9451571428571,1.3191713,395.0,18.1139857142857,1.0019579,385.0,17.8640714285714,0.9899571,467.5,18.121864285714278,435.0,459.0,385.0,278.0
2024-04-28,202418,435.0,435,435,435,0.06431757,327.4468,0,4,355620620241820214,2025-05-06,Valinhos,0.9044469,132846,18.0554857142857,78.3943857142857,0,0,2,57.2293857142857,33.8767857142857,24.0456142857143,30.5429285714286,323,,,,,29800,450.0,16.6311285714286,0.9478869,492.0,18.7971857142857,1.139461,533.0,18.9451571428571,1.3191713,395.0,18.1139857142857,1.0019579,477.5,18.10723928571428,459.0,385.0,278.0,172.0
2024-05-05,202419,459.0,459,459,459,0.49675098,345.51285,0,4,355620620241920224,2025-05-16,Valinhos,0.99946284,132846,17.1642142857143,81.8975857142857,0,0,2,57.5472142857143,31.4743142857143,23.2388714285714,29.7626285714286,339,,,,,29800,435.0,18.0554857142857,0.9044469,450.0,16.6311285714286,0.9478869,492.0,18.7971857142857,1.139461,533.0,18.9451571428571,1.3191713,459.0,17.662003571428578,385.0,278.0,172.0,133.0
2024-05-12,202420,385.0,385,385,385,0.021368997,289.80927,0,4,355620620242020228,2025-05-20,Valinhos,0.868562,132846,17.5075285714286,77.2614285714286,0,0,2,59.3844285714286,39.1870714285714,22.3031285714286,27.8212714285714,299,,,,,29800,459.0,17.1642142857143,0.99946284,435.0,18.0554857142857,0.9044469,450.0,16.6311285714286,0.9478869,492.0,18.7971857142857,1.139461,432.25,17.339589285714304,278.0,172.0,133.0,128.0
2024-05-19,202421,278.0,278,278,278,1.8695012e-08,209.26486,0,4,355620620242120236,2025-05-28,Valinhos,0.657073,132846,17.3708571428571,88.2496857142857,0,0,2,66.7603,42.2634,21.5937714285714,26.9784428571429,197,,,,,29800,385.0,17.5075285714286,0.868562,459.0,17.1642142857143,0.99946284,435.0,18.0554857142857,0.9044469,450.0,16.6311285714286,0.9478869,389.25,17.52452142857143,172.0,133.0,128.0,84.0
2024-05-26,202422,172.0,172,172,172,0.0,129.47322,0,4,355620620242220242,2025-06-03,Valinhos,0.46897322,132846,12.4739714285714,93.7201857142857,0,0,2,79.2260714285714,57.8347571428571,15.7333,19.9339857142857,128,,,,,29800,278.0,17.3708571428571,0.657073,385.0,17.5075285714286,0.868562,459.0,17.1642142857143,0.99946284,435.0,18.0554857142857,0.9044469,323.5,16.129142857142856,133.0,128.0,84.0,66.0
2024-06-02,202423,133.0,133,133,133,1.3755663e-13,100.11592,0,4,355620620242320249,2025-06-10,Valinhos,0.47561982,132846,13.1839428571429,89.3300857142857,0,0,2,71.0699714285714,45.3101857142857,18.0172571428571,24.1964714285714,70,,,,,29800,172.0,12.4739714285714,0.46897322,278.0,17.3708571428571,0.657073,385.0,17.5075285714286,0.868562,459.0,17.1642142857143,0.99946284,242.0,15.134075000000003,128.0,84.0,66.0,52.0
